"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","participant_age","participant_gender","rt","stimulus","response","task","pixels_per_unit","is_correct","search_difficulty","enhanced","originalDigits","currentSpanLength","reversedDigits","span_length","correct_digits","digit_accuracy","trial_Type","VISsearch_propcorrect","VISsearch_meanRT","DSBpre_propcorrect","DSBpre_maxspan","DSBpre_digitaccuracy","DSBpre_rt","vegetationLevel","imageType","DSBpost_propcorrect","DSBpost_maxspan","DSBpost_digitaccuracy","DSBpost_rt","block","trial","trialid","VisDifficulty","Vis_meanRT","Vis_propCorr","imageIDX","attention_check_correct","target_button","question_order","image_id","iamge_set"
"","","","","","html-keyboard-response","986","4293528","0.0-980.0","39","male","","DSB","","DSB 39787211","","","","","[3,9,7,8,7,2,1,1]","8","11278793","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","987","4307567","0.0-981.0","39","male","4310070.600000024","DSBrecall","11718793","DSBrecall","","false","","","","","","8","6","0.75","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","988","4307569","0.0-982.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","0","0","0.75","4310070.600000024","","","","","","","","","","","",""
"","","","","","consolidated-trial-data","989","4307570","0.0-983.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","1","8","1","","3","2","0","0","0.75","","3","8","39","2","1791.288888891538","0.9","3","","","","",""
"","","","","","html-button-response","990","4308701","0.0-984.0","39","male","1130","block message","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","991","4310020","0.0-985.0","39","male","1319","VS_instruct","0","VS_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","992","4311821","0.0-986.0","39","male","1799.6000000238419","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","993","4313376","0.0-987.0","39","male","1554.0999999940395","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","994","4314477","0.0-988.0","39","male","1099.300000011921","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","995","4316978","0.0-989.0","39","male","null","VisSearch","","VisSearch","","false","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","996","4318210","0.0-990.0","39","male","1230.5999999940395","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","997","4319357","0.0-991.0","39","male","1145.0999999940395","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","998","4321444","0.0-992.0","39","male","2085.5999999940395","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","999","4323153","0.0-993.0","39","male","1708.3999999761581","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1000","4324596","0.0-994.0","39","male","1441.6000000238419","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1001","4326679","0.0-995.0","39","male","2082.5999999940395","VisSearch","","VisSearch","","true","2","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1002","4326684","0.0-996.0","39","male","null","","null","","","","","","","","","","","","vissearch-summary-calculation","0.9","1571.87777777844","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1003","4327610","0.0-997.0","39","male","925","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1004","4336540","0.0-998.0","39","male","","DSB","","DSB 80211708","","","","","[8,0,2,1,1,7,0,8]","8","80711208","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1005","4351788","0.0-999.0","39","male","4354292.200000018","DSBrecall","80011278","DSBrecall","","false","","","","","","8","6","0.75","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","1006","4351791","0.0-1000.0","39","male","null","","null","","","","","","","","","","","","","","","0","0","0.75","4354292.200000018","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1007","4352786","0.0-1001.0","39","male","994","image_instruct","0","image_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1008","4367789","0.0-1002.0","39","male","null","img10","null","img10","","","","","","","","","","","","","","","","","","null","null","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1009","4368944","0.0-1003.0","39","male","1154","DSB_instruct","0","DSB_instruct","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","1010","4377874","0.0-1004.0","39","male","","DSB","","DSB 65413856","","","","","[6,5,4,1,3,8,5,6]","8","65831456","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1011","4394510","0.0-1005.0","39","male","4397014.200000018","DSBrecall","65831256","DSBrecall","","false","","","","","","8","7","0.875","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","dsb-summary-calculation","1012","4394513","0.0-1006.0","39","male","null","","null","","","","","","","","","","","","","","","","","","","","","0","0","0.875","4397014.200000018","","","","","","","","","","","",""
"","","","","","consolidated-trial-data","1013","4394515","0.0-1007.0","39","male","null","consolidated-trial-data","null","consolidated-trial-data","","","","","","","","","","","","","","0","0","0.75","","null","null","0","0","0.875","","3","9","39","2","1571.87777777844","0.9","10","","","","",""
"","","","","","html-button-response","1014","4431988","0.0-1008.0","39","male","37473","PRS_preamble","0","PRS_preamble","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","1015","4624976","0.0-1009.0","39","male","193005","PRS11","{""FA_12"":6,""FA_7"":4,""FA_11"":3,""BA_1"":5,""BA_5"":1,""BA_4"":1,""COH_15rev"":1,""COH_26"":4,""newitem"":5,""FA_10"":4,""X"":4}","PRS-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[0,1,2,3,4,5,6,7,8,9,10]","",""
"","","","","","survey-likert","1016","4737933","0.0-1010.0","39","male","112954","PRS11","{""FA_12"":6,""FA_7"":6,""FA_11"":3,""BA_1"":2,""BA_5"":1,""BA_4"":1,""COH_15rev"":2,""COH_26"":2,""newitem"":4,""FA_10"":3,""X"":2}","PRS-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[0,1,2,3,4,5,6,7,8,9,10]","",""
"","","","","","survey-likert","1017","4823326","0.0-1011.0","39","male","85391","PRS11","{""FA_12"":7,""FA_7"":7,""FA_11"":5,""BA_1"":3,""BA_5"":3,""BA_4"":3,""COH_15rev"":1,""COH_26"":2,""newitem"":1,""FA_10"":5,""X"":5}","PRS-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[0,1,2,3,4,5,6,7,8,9,10]","",""
"","","","","","survey-likert","1018","4905693","0.0-1012.0","39","male","82364","PRS11","{""FA_12"":7,""FA_7"":6,""FA_11"":5,""BA_1"":5,""BA_5"":5,""BA_4"":5,""COH_15rev"":6,""COH_26"":6,""newitem"":5,""FA_10"":2,""X"":2}","PRS-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[0,1,2,3,4,5,6,7,8,9,10]","",""
"","","","","","survey-likert","1019","5004350","0.0-1013.0","39","male","98654","PRS11","{""FA_12"":7,""FA_7"":7,""FA_11"":6,""BA_1"":5,""BA_5"":6,""BA_4"":6,""COH_15rev"":4,""COH_26"":1,""newitem"":3,""FA_10"":1,""X"":1}","PRS-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[0,1,2,3,4,5,6,7,8,9,10]","",""
"","","","","","survey-likert","1020","5080514","0.0-1014.0","39","male","76161","PRS11","{""FA_12"":8,""FA_7"":6,""FA_11"":5,""BA_1"":6,""BA_5"":7,""BA_4"":7,""COH_15rev"":5,""COH_26"":3,""newitem"":6,""FA_10"":4,""X"":3}","PRS-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[0,1,2,3,4,5,6,7,8,9,10]","",""
"","","","","","survey-likert","1021","5140067","0.0-1015.0","39","male","59550","PRS11","{""FA_12"":8,""FA_7"":8,""FA_11"":6,""BA_1"":7,""BA_5"":7,""BA_4"":7,""COH_15rev"":9,""COH_26"":8,""newitem"":8,""FA_10"":6,""X"":4}","PRS-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[0,1,2,3,4,5,6,7,8,9,10]","",""
"","","","","","survey-likert","1022","5212580","0.0-1016.0","39","male","72510","PRS11","{""FA_12"":8,""FA_7"":8,""FA_11"":6,""BA_1"":6,""BA_5"":7,""BA_4"":7,""COH_15rev"":4,""COH_26"":3,""newitem"":2,""FA_10"":2,""X"":1}","PRS-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","[0,1,2,3,4,5,6,7,8,9,10]","",""
